date,open,high,low,close
2022-12-08,4067.4,4286.2,4067.4,4270.20996
2022-12-09,4279.14,4390.86,4224.38,4369.52979
2022-12-12,4258.59,4307.6,4156.2,4192.66992
2022-12-13,4167.7,4279.56,4160.17,4223.2002
2022-12-14,4269.27,4289.49,4162.17,4237.66016
2022-12-15,4225.64,4235.97,4118.62,4136.41992
2022-12-16,4123.38,4210.57,4048.5,4149.22022
2022-12-19,4170.91,4283.35,4099.94,4125.06006
2022-12-20,4057.24,4078.48,3945.61,3996.36011
2022-12-21,4017.03,4048.39,3981.93,4024.84009
2022-12-22,4134.12,4235.63,4120.16,4210.52979
2022-12-23,4113.64,4197.5,4105.37,4124.33008
2022-12-28,4165.23,4263.34,4165.23,4212.43994
2022-12-29,4119.4,4158.15,4074.33,4107.43018
2022-12-30,4203.15,4211.3,4122.14,4128.79004
2023-01-03,4081.29,4246.03,4018.85,4233.37012
2023-01-04,4288.39,4427.17,4255.29,4427.16992
2023-01-05,4565.78,4601.0,4460.83,4494.22022
2023-01-06,4552.38,4553.32,4395.15,4431.12012
2023-01-09,4497.42,4583.81,4468.35,4570.72022
2023-01-10,4545.12,4574.07,4491.58,4558.58008
2023-01-11,4588.27,4642.08,4517.94,4547.12012
2023-01-12,4574.46,4598.36,4420.88,4487.06982
2023-01-13,4492.79,4564.11,4448.52,4554.77979
2023-01-16,4577.34,4589.18,4456.44,4506.72022
2023-01-17,4493.5,4567.33,4444.64,4500.54004
2023-01-18,4477.82,4537.48,4432.79,4524.66992
2023-01-19,4444.74,4490.92,4413.42,4449.91016
2023-01-20,4487.51,4577.66,4485.33,4568.79004
2023-01-26,4662.35,4763.61,4659.24,4763.60986
2023-01-27,4786.67,4825.59,4762.27,4813.22998
2023-01-30,4774.34,4784.45,4557.74,4580.22022
2023-01-31,4614.81,4646.59,4471.37,4542.58008
2023-02-01,4572.9,4695.7,4530.68,4695.7002
2023-02-02,4763.32,4804.85,4687.52,4696.54981
2023-02-03,4654.74,4694.24,4584.69,4634.18994
2023-02-06,4515.83,4533.55,4433.92,4464.81982
2023-02-07,4485.97,4578.67,4478.58,4516.31006
2023-02-08,4496.99,4530.58,4409.08,4431.58008
2023-02-09,4386.78,4575.11,4379.17,4571.70996
2023-02-10,4509.61,4527.4,4353.31,4362.22022
2023-02-13,4287.53,4395.22,4265.21,4374.8999
2023-02-14,4395.85,4397.43,4327.6,4330.6001
2023-02-15,4342.08,4356.18,4246.88,4288.75
2023-02-16,4328.19,4474.15,4319.61,4367.1001
2023-02-17,4359.49,4403.88,4254.33,4257.62988
2023-02-20,4248.18,4342.52,4224.14,4311.60986
2023-02-21,4305.53,4311.12,4151.73,4158.04004
2023-02-22,4116.53,4162.04,4072.38,4100.58008
2023-02-23,4090.38,4197.92,4079.31,4149.12012
2023-02-24,4092.76,4116.15,4009.57,4010.65991
2023-02-27,3962.54,4043.42,3947.39,3989.83008
2023-02-28,4001.54,4033.59,3906.8,3925.06006
2023-03-01,3939.23,4207.14,3939.23,4185.62012
2023-03-02,4102.27,4152.55,4097.52,4126.31006
2023-03-03,4232.78,4254.13,4156.67,4211.31006
2023-03-06,4188.75,4234.54,4140.99,4177.25
2023-03-07,4175.43,4253.97,4080.41,4122.6001
2023-03-08,4042.62,4042.62,3954.04,3989.28003
2023-03-09,3988.32,4007.13,3930.94,3930.93994
2023-03-10,3819.32,3840.06,3754.31,3782.21997
2023-03-13,3832.17,3958.69,3828.27,3891.47998
2023-03-14,3871.84,3913.14,3765.19,3790.62012
2023-03-15,3876.08,3939.65,3839.55,3866.26001
2023-03-16,3804.69,3896.2,3785.73,3811.81006
2023-03-17,3904.43,3991.28,3879.63,3979.80005
2023-03-20,3965.79,3973.83,3821.51,3870.27002
2023-03-21,3911.79,3980.55,3870.78,3965.16992
2023-03-22,4012.63,4072.6,3992.78,4009.12988
2023-03-23,4010.85,4202.77,3990.55,4198.99023
2023-03-24,4182.93,4293.35,4171.28,4224.8501
2023-03-27,4209.71,4209.71,4081.0,4105.68994
2023-03-28,4136.67,4176.55,4089.92,4144.12012
2023-03-29,4316.6,4341.13,4232.35,4246.3501
2023-03-30,4278.02,4310.61,4198.73,4270.31982
2023-03-31,4356.89,4360.77,4278.04,4303.70996
2023-04-03,4279.53,4314.8,4233.85,4302.52002
2023-04-04,4278.8,4278.8,4185.52,4233.41992
2023-04-06,4168.31,4241.3,4157.12,4237.62988
2023-04-11,4276.91,4309.98,4178.29,4248.14014
2023-04-12,4240.2,4247.83,4143.1,4166.77002
2023-04-13,4075.12,4159.85,4054.23,4159.8501
2023-04-14,4170.78,4196.16,4114.62,4164.02979
2023-04-17,4138.5,4281.95,4124.24,4254.00977
2023-04-18,4228.41,4242.1,4180.76,4202.66992
2023-04-19,4202.32,4202.32,4086.07,4102.02002
2023-04-20,4098.37,4120.57,4081.62,4098.3501
2023-04-21,4070.64,4079.6,3944.45,3969.93994
2023-04-24,3972.71,4008.2,3901.52,3961.16992
2023-04-25,3939.09,3939.09,3785.22,3824.09009
2023-04-26,3797.36,3922.77,3795.37,3872.01001
2023-04-27,3850.03,3869.82,3820.18,3861.97998
2023-04-28,3887.97,3957.65,3884.58,3901.52002
2023-05-02,3968.87,4016.54,3863.86,3898.59009
2023-05-03,3837.92,3851.45,3785.0,3835.06006
2023-05-04,3851.72,3895.46,3827.63,3856.0
2023-05-05,3910.71,3948.28,3883.2,3895.53003
2023-05-08,3908.8,3943.58,3885.24,3914.34009
2023-05-09,3916.91,3916.91,3790.57,3798.69995
2023-05-10,3805.6,3829.21,3760.57,3811.65991
2023-05-11,3868.9,3886.91,3801.67,3862.8501
2023-05-12,3928.93,3933.05,3859.85,3874.11011
2023-05-15,3847.93,3955.58,3829.09,3925.5
2023-05-16,3990.85,3993.05,3935.16,3958.25
2023-05-17,3975.2,3977.27,3859.15,3870.09009
2023-05-18,3911.7,3957.68,3896.6,3917.09009
2023-05-19,3868.3,3872.17,3810.1,3821.72998
2023-05-22,3836.6,3942.63,3821.81,3903.58008
2023-05-23,3924.48,3947.79,3840.69,3852.44995
2023-05-24,3813.79,3827.51,3762.13,3775.92993
2023-05-25,3747.29,3768.22,3651.21,3691.15991
2023-05-29,3735.81,3751.16,3639.9,3647.26001
2023-05-30,3667.76,3709.86,3621.72,3702.12988
2023-05-31,3656.46,3656.46,3563.99,3626.72998
2023-06-01,3617.57,3723.34,3611.29,3630.87012
2023-06-02,3727.17,3843.89,3724.82,3824.28003
2023-06-05,3814.52,3852.59,3785.55,3840.77002
2023-06-06,3847.5,3908.98,3810.8,3834.34009
2023-06-07,3923.57,3946.97,3892.05,3921.02002
2023-06-08,3907.6,3914.13,3850.49,3894.30005
2023-06-09,3915.95,3949.71,3865.57,3934.21997
2023-06-12,3949.34,3957.61,3895.71,3944.66992
2023-06-13,3943.79,4059.79,3937.85,4038.19995
2023-06-14,4058.42,4117.16,4033.76,4052.68994
2023-06-15,4128.66,4199.19,4104.38,4198.31982
2023-06-16,4218.9,4271.28,4182.73,4233.49023
2023-06-19,4205.11,4220.51,4110.64,4178.25
2023-06-20,4168.84,4175.88,4050.5,4075.16992
2023-06-21,3986.52,4016.67,3950.66,3961.58008
2023-06-23,3944.81,3944.81,3847.03,3879.33008
2023-06-26,3864.16,3922.1,3849.9,3872.61011
2023-06-27,3889.34,3992.84,3886.63,3972.16992
2023-06-28,3967.29,4019.51,3918.97,4001.96997
2023-06-29,3995.81,4000.01,3901.49,3933.43994
2023-06-30,3920.82,3946.53,3888.11,3911.31006
2023-07-03,3942.62,4072.98,3942.62,4054.3501
2023-07-04,4037.24,4096.53,4014.25,4074.41992
2023-07-05,4064.18,4088.44,3998.08,4016.53003
2023-07-06,3977.15,4050.7,3908.62,3948.82007
2023-07-07,3915.6,3950.35,3851.82,3901.20996
2023-07-10,4004.99,4025.53,3919.03,3945.11011
2023-07-11,4011.82,4045.41,3975.21,4003.05005
2023-07-12,4048.73,4115.45,4035.77,4081.37012
2023-07-13,4183.47,4239.84,4176.03,4237.08984
2023-07-14,4280.46,4280.46,4200.67,4228.70996
2023-07-18,4202.4,4202.4,4119.49,4129.29004
2023-07-19,4064.7,4130.27,4023.9,4114.97022
2023-07-20,4132.32,4175.4,4051.03,4063.73999
2023-07-21,4068.09,4143.41,4047.31,4104.35986
2023-07-24,4041.43,4089.98,3989.34,4015.08008
2023-07-25,4191.53,4263.82,4169.77,4257.58008
2023-07-26,4212.77,4230.06,4180.19,4218.83008
2023-07-27,4296.23,4357.52,4287.4,4341.18994
2023-07-28,4278.65,4481.41,4272.16,4466.56982
2023-07-31,4625.61,4688.69,4530.48,4549.9502
2023-08-01,4599.84,4661.38,4505.26,4538.1001
2023-08-02,4508.85,4540.52,4366.14,4388.77002
2023-08-03,4383.01,4459.37,4367.74,4406.43994
2023-08-04,4511.22,4556.96,4444.18,4497.31006
2023-08-07,4459.16,4509.89,4413.77,4499.43018
2023-08-08,4414.35,4438.93,4361.44,4374.2002
2023-08-09,4310.59,4383.13,4302.39,4373.70996
2023-08-10,4337.68,4392.2,4297.86,4378.04004
2023-08-11,4386.43,4386.43,4261.65,4273.18994
2023-08-14,4157.98,4215.03,4123.46,4208.43018
2023-08-15,4170.09,4229.11,4156.42,4179.12988
2023-08-16,4126.57,4180.19,4114.25,4126.12988
2023-08-17,4049.27,4189.46,4023.75,4158.27979
2023-08-18,4110.85,4135.9,4002.09,4007.38989
2023-08-21,3951.17,4014.0,3911.65,3923.15991
2023-08-22,3956.41,4049.86,3910.3,4000.91992
2023-08-23,3989.86,4049.09,3950.67,4008.86011
2023-08-24,4057.07,4175.26,4046.99,4158.02002
2023-08-25,4087.11,4109.4,4054.98,4058.94995
2023-08-28,4257.21,4268.26,4118.57,4127.54004
2023-08-29,4170.47,4254.26,4153.13,4234.43018
2023-08-30,4299.73,4315.59,4175.17,4195.41016
2023-08-31,4240.07,4269.67,4154.95,4179.49023
2023-09-04,4257.6,4309.87,4236.96,4305.02002
2023-09-05,4286.28,4286.28,4184.72,4193.4502
2023-09-06,4167.77,4187.3,4116.76,4176.83984
2023-09-07,4179.95,4179.95,4082.29,4091.6499
2023-09-11,3997.62,4107.09,3983.93,4083.13989
2023-09-12,4058.24,4111.48,4031.35,4063.95996
2023-09-13,4082.26,4093.64,4024.17,4041.18994
2023-09-14,4065.08,4089.68,4028.42,4059.1499
2023-09-15,4081.47,4128.48,4028.75,4077.90991
2023-09-18,4040.57,4062.41,3987.35,3987.3501
2023-09-19,3993.65,3999.45,3942.28,3984.79004
2023-09-20,3963.66,3966.01,3903.63,3921.83008
2023-09-21,3887.64,3893.75,3827.18,3849.27002
2023-09-22,3821.31,3997.33,3821.31,3991.33008
2023-09-25,3976.02,3976.02,3873.99,3882.8999
2023-09-26,3866.42,3878.96,3794.21,3817.27002
2023-09-27,3823.81,3884.18,3821.12,3833.87012
2023-09-28,3831.32,3845.06,3760.13,3778.12012
2023-09-29,3821.55,3954.89,3811.56,3920.59009
2023-10-03,3858.66,3858.66,3788.63,3817.52002
2023-10-04,3796.17,3796.84,3732.33,3752.41992
2023-10-05,3784.72,3806.8,3751.99,3757.82007
2023-10-06,3795.16,3848.75,3791.78,3816.1499
2023-10-09,3807.06,3859.85,3799.79,3825.47998
2023-10-10,3864.33,3936.8,3864.33,3874.66992
2023-10-11,3960.67,3985.2,3935.8,3952.5
2023-10-12,4038.54,4038.54,4005.26,4019.05005
2023-10-13,3908.83,3938.42,3870.11,3879.84009
2023-10-16,3875.47,3887.14,3794.04,3811.67993
2023-10-17,3855.48,3856.36,3808.43,3836.05005
2023-10-18,3818.85,3821.98,3766.63,3771.91992
2023-10-19,3709.98,3731.52,3692.22,3700.1499
2023-10-20,3667.3,3710.06,3658.92,3662.1499
2023-10-24,3660.8,3674.46,3586.5,3622.86011
2023-10-25,3786.83,3802.39,3671.09,3700.93994
2023-10-26,3699.67,3738.98,3665.31,3712.55005
2023-10-27,3739.81,3830.38,3722.65,3806.1001
2023-10-30,3763.2,3854.31,3763.2,3854.31006
2023-10-31,3829.23,3829.23,3746.81,3759.15991
2023-11-01,3762.02,3780.15,3711.6,3752.37012
2023-11-02,3813.2,3878.05,3793.55,3813.41992
2023-11-03,3865.86,3949.75,3839.98,3937.37012
2023-11-06,4025.88,4109.63,4025.88,4098.58008
2023-11-07,4052.97,4098.76,4033.41,4055.84009
2023-11-08,4045.74,4091.47,4006.29,4020.84009
2023-11-09,4037.74,4075.03,4004.71,4024.23999
2023-11-10,3944.23,3953.45,3885.93,3892.43994
2023-11-13,3915.74,3989.76,3894.84,3981.27002
2023-11-14,4004.87,4010.06,3935.25,3951.75
2023-11-15,4078.78,4125.87,4036.39,4125.87012
2023-11-16,4169.7,4169.7,4009.64,4049.71997
2023-11-17,3983.68,4015.45,3951.92,3980.1499
