日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-08,0.641,0.621,0.652,0.605,159826550,9990194801.0,7.31,-3.42,-0.022,20.57
2025-04-09,0.601,0.636,0.645,0.592,249886694,15639485895.0,8.53,2.42,0.015,32.17
2025-04-10,0.668,0.661,0.688,0.658,207611564,13927621938.0,4.72,3.93,0.025,26.73
2025-04-11,0.656,0.674,0.683,0.65,174379350,11663732400.0,4.99,1.97,0.013,22.45
2025-04-14,0.691,0.682,0.694,0.68,104866942,7204606154.0,2.08,1.19,0.008,13.5
2025-04-15,0.688,0.678,0.691,0.674,76998783,5238521624.0,2.49,-0.59,-0.004,9.91
2025-04-16,0.672,0.658,0.674,0.651,89242690,5894384185.0,3.39,-2.95,-0.02,11.49
2025-04-17,0.656,0.665,0.672,0.654,91524843,6089542439.0,2.74,1.06,0.007,11.78
2025-04-18,0.662,0.66,0.663,0.658,20998026,1385643814.0,0.75,-0.75,-0.005,2.7
2025-04-21,0.66,0.667,0.668,0.658,29976148,1987673405.0,1.52,1.06,0.007,3.86
2025-04-22,0.667,0.669,0.673,0.657,91042971,6059536742.0,2.4,0.3,0.002,11.72
2025-04-23,0.692,0.689,0.695,0.681,86988825,5978412989.0,2.09,2.99,0.02,11.2
2025-04-24,0.689,0.676,0.692,0.673,70583157,4808847204.0,2.76,-1.89,-0.013,9.09
2025-04-25,0.685,0.684,0.694,0.681,77275586,5309201434.0,1.92,1.18,0.008,9.95
2025-04-28,0.683,0.684,0.685,0.676,45085942,3072255312.0,1.32,0.0,0.0,5.8
2025-04-29,0.683,0.683,0.692,0.68,50763450,3481821962.0,1.75,-0.15,-0.001,6.53
2025-04-30,0.684,0.69,0.692,0.681,62160538,4270368802.0,1.61,1.02,0.007,8.0
2025-05-06,0.706,0.711,0.711,0.701,62944249,4446662140.0,1.45,3.04,0.021,8.1
2025-05-07,0.726,0.708,0.73,0.705,84007212,6016900558.0,3.52,-0.42,-0.003,10.81
2025-05-08,0.703,0.707,0.716,0.701,65657843,4656229200.0,2.12,-0.14,-0.001,8.45
2025-05-09,0.706,0.697,0.707,0.694,53767998,3762903849.0,1.84,-1.41,-0.01,6.92
2025-05-12,0.715,0.715,0.717,0.704,75973966,5406877942.0,1.87,2.58,0.018,9.78
2025-05-13,0.724,0.709,0.724,0.707,63403234,4530550761.0,2.38,-0.84,-0.006,8.16
2025-05-14,0.715,0.721,0.724,0.713,69105001,4964367654.0,1.55,1.69,0.012,8.9
2025-05-15,0.718,0.71,0.724,0.708,59416629,4251660864.0,2.22,-1.53,-0.011,7.65
2025-05-16,0.705,0.707,0.71,0.703,42838337,3026344096.0,0.99,-0.42,-0.003,5.51
2025-05-19,0.702,0.704,0.708,0.692,50451559,3529463633.0,2.26,-0.42,-0.003,6.49
2025-05-20,0.706,0.712,0.715,0.703,53337010,3791532668.0,1.7,1.14,0.008,6.87
2025-05-21,0.712,0.713,0.718,0.712,41968838,3000453159.0,0.84,0.14,0.001,5.4
2025-05-22,0.711,0.702,0.714,0.701,40634197,2878490336.0,1.82,-1.54,-0.011,5.23
2025-05-23,0.704,0.697,0.709,0.697,51562372,3628346269.0,1.71,-0.71,-0.005,6.64
2025-05-26,0.697,0.687,0.698,0.684,43907104,3031983207.0,2.01,-1.43,-0.01,5.65
2025-05-27,0.684,0.689,0.691,0.68,49319274,3385226378.0,1.6,0.29,0.002,6.35
2025-05-28,0.693,0.688,0.695,0.686,34795099,2403371243.0,1.31,-0.15,-0.001,4.48
2025-05-29,0.692,0.705,0.708,0.69,69973754,4891251528.0,2.62,2.47,0.017,9.01
2025-05-30,0.697,0.688,0.698,0.686,47444375,3276106035.0,1.7,-2.41,-0.017,6.11
2025-06-03,0.689,0.69,0.695,0.688,38925255,2688913105.0,1.02,0.29,0.002,5.01
2025-06-04,0.689,0.694,0.699,0.688,47687368,3314823180.0,1.59,0.58,0.004,6.14
2025-06-05,0.701,0.705,0.707,0.698,51518356,3621733688.0,1.3,1.59,0.011,6.63
2025-06-06,0.707,0.704,0.708,0.701,31578903,2222162352.0,0.99,-0.14,-0.001,4.07
2025-06-09,0.709,0.721,0.726,0.709,59526008,4280525358.0,2.41,2.41,0.017,7.66
2025-06-10,0.723,0.716,0.725,0.711,48746550,3500467224.0,1.94,-0.69,-0.005,6.27
2025-06-11,0.719,0.728,0.731,0.719,44689523,3242530274.0,1.68,1.68,0.012,5.75
2025-06-12,0.719,0.714,0.721,0.712,48948638,3507347500.0,1.24,-1.92,-0.014,6.3
2025-06-13,0.706,0.696,0.708,0.693,62591227,4376290916.0,2.1,-2.52,-0.018,8.06
2025-06-16,0.694,0.704,0.704,0.692,38025736,2662428183.0,1.72,1.15,0.008,4.89
2025-06-17,0.707,0.704,0.711,0.701,41187300,2907546684.0,1.42,0.0,0.0,5.3
2025-06-18,0.702,0.695,0.702,0.693,34145085,2377517168.0,1.28,-1.28,-0.009,4.4
2025-06-19,0.692,0.678,0.695,0.677,50166516,3434482628.0,2.59,-2.45,-0.017,6.46
2025-06-20,0.681,0.679,0.684,0.678,33612026,2289324996.0,0.88,0.15,0.001,4.33
2025-06-23,0.676,0.69,0.691,0.673,48506182,3318436040.0,2.65,1.62,0.011,6.24
2025-06-24,0.696,0.706,0.708,0.695,56082964,3943661081.0,1.88,2.32,0.016,7.22
2025-06-25,0.71,0.715,0.715,0.707,46994044,3341469486.0,1.13,1.27,0.009,6.05
2025-06-26,0.709,0.708,0.713,0.705,47500518,3369527892.0,1.12,-0.98,-0.007,6.11
2025-06-27,0.712,0.71,0.716,0.708,44986985,3200728957.0,1.13,0.28,0.002,5.79
2025-06-30,0.711,0.71,0.714,0.708,34225134,2431888943.0,0.85,0.0,0.0,4.41
2025-07-01,0.709,0.707,0.709,0.707,9877827,698950940.0,0.28,-0.42,-0.003,1.27
2025-07-02,0.712,0.703,0.713,0.699,42265165,2972418180.0,1.98,-0.57,-0.004,5.44
2025-07-03,0.703,0.696,0.703,0.69,45453106,3158408535.0,1.85,-1.0,-0.007,5.85
2025-07-04,0.692,0.692,0.701,0.684,71918326,4974204850.0,2.44,-0.57,-0.004,9.26
2025-07-07,0.689,0.693,0.697,0.686,41425419,2866989958.0,1.59,0.14,0.001,5.33
2025-07-08,0.697,0.704,0.707,0.696,52115132,3657011289.0,1.59,1.59,0.011,6.71
2025-07-09,0.704,0.697,0.705,0.695,41774998,2923928859.0,1.42,-0.99,-0.007,5.38
2025-07-10,0.694,0.695,0.698,0.691,46267044,3211128709.0,1.0,-0.29,-0.002,5.96
2025-07-11,0.694,0.702,0.708,0.693,70453427,4956920263.0,2.16,1.01,0.007,9.07
2025-07-14,0.698,0.701,0.703,0.695,36971731,2584918562.0,1.14,-0.14,-0.001,4.76
2025-07-15,0.704,0.714,0.718,0.701,93998439,6677293486.0,2.43,1.85,0.013,12.1
2025-07-16,0.724,0.724,0.735,0.721,83911192,6111029519.0,1.96,1.4,0.01,10.8
2025-07-17,0.72,0.726,0.728,0.718,48610056,3515137824.0,1.38,0.28,0.002,6.26
2025-07-18,0.735,0.733,0.738,0.728,49680304,3645413464.0,1.38,0.96,0.007,6.4
2025-07-21,0.744,0.742,0.745,0.736,44823377,3322525081.0,1.23,1.23,0.009,5.77
2025-07-22,0.742,0.743,0.746,0.738,40583953,3009420512.0,1.08,0.13,0.001,5.22
2025-07-23,0.751,0.761,0.764,0.746,63855348,4827601378.0,2.42,2.42,0.018,8.22
2025-07-24,0.759,0.763,0.769,0.758,54003030,4120906757.0,1.45,0.26,0.002,6.95
2025-07-25,0.758,0.753,0.758,0.749,53526315,4029834879.0,1.18,-1.31,-0.01,6.89
2025-07-28,0.757,0.753,0.758,0.75,45550575,3434143109.0,1.06,0.0,0.0,5.86
2025-07-29,0.749,0.747,0.749,0.739,51279230,3811313586.0,1.33,-0.8,-0.006,6.6
2025-07-30,0.739,0.734,0.745,0.729,77069521,5679989349.0,2.14,-1.74,-0.013,9.92
2025-07-31,0.729,0.729,0.736,0.725,82372822,6014071003.0,1.5,-0.68,-0.005,10.6
2025-08-01,0.729,0.728,0.734,0.724,59533791,4341048552.0,1.37,-0.14,-0.001,7.66
2025-08-04,0.718,0.731,0.731,0.715,60030064,4340891777.0,2.2,0.41,0.003,7.73
2025-08-05,0.731,0.734,0.735,0.729,49305421,3610195415.0,0.82,0.41,0.003,6.35
2025-08-06,0.733,0.736,0.738,0.73,40895121,3002084721.0,1.09,0.27,0.002,5.26
2025-08-07,0.738,0.738,0.74,0.73,52821752,3888089385.0,1.36,0.27,0.002,6.8
2025-08-08,0.733,0.726,0.733,0.725,41473758,3025920107.0,1.08,-1.63,-0.012,5.34
2025-08-11,0.729,0.726,0.729,0.722,44532415,3233674601.0,0.96,0.0,0.0,5.73
2025-08-12,0.724,0.724,0.727,0.72,51384726,3719569364.0,0.96,-0.28,-0.002,6.61
2025-08-13,0.731,0.745,0.746,0.73,72903300,5380478590.0,2.21,2.9,0.021,9.38
2025-08-14,0.752,0.741,0.754,0.739,69790615,5212146071.0,2.01,-0.54,-0.004,8.98
2025-08-15,0.734,0.741,0.741,0.733,62859620,4633990904.0,1.08,0.0,0.0,8.09
2025-08-18,0.744,0.749,0.756,0.744,80110922,6008608600.0,1.62,1.08,0.008,10.31
2025-08-19,0.748,0.744,0.749,0.74,65280313,4860364222.0,1.2,-0.67,-0.005,8.4
2025-08-20,0.738,0.743,0.743,0.732,65186055,4803821502.0,1.48,-0.13,-0.001,8.39
2025-08-21,0.74,0.733,0.741,0.731,54680473,4027643390.0,1.35,-1.35,-0.01,7.04
2025-08-22,0.741,0.749,0.751,0.738,89148875,6644805967.0,1.77,2.18,0.016,11.48
2025-08-25,0.766,0.779,0.78,0.765,116374743,8996980246.0,2.0,4.01,0.03,14.98
2025-08-26,0.771,0.773,0.781,0.768,81231910,6295365872.0,1.67,-0.77,-0.006,10.46
2025-08-27,0.776,0.762,0.783,0.76,105314911,8151531637.0,2.98,-1.42,-0.011,13.56
2025-08-28,0.755,0.755,0.757,0.744,109864298,8263026238.0,1.71,-0.92,-0.007,14.14
2025-08-29,0.759,0.76,0.763,0.75,87646485,6631023336.0,1.72,0.66,0.005,11.28
2025-09-01,0.772,0.77,0.775,0.765,83041913,6394548835.0,1.32,1.32,0.01,10.69
2025-09-02,0.771,0.763,0.772,0.758,76644291,5865083311.0,1.82,-0.91,-0.007,9.87
2025-09-03,0.768,0.754,0.77,0.753,77035329,5862707814.0,2.23,-1.18,-0.009,9.92
2025-09-04,0.76,0.742,0.762,0.739,82399042,6170149347.0,3.05,-1.59,-0.012,10.61
2025-09-05,0.745,0.758,0.759,0.743,68834110,5167772883.0,2.16,2.16,0.016,8.86
2025-09-08,0.759,0.767,0.768,0.755,61431227,4668384720.0,1.72,1.19,0.009,7.91
2025-09-09,0.77,0.771,0.78,0.767,81902305,6332980379.0,1.69,0.52,0.004,10.54
2025-09-10,0.779,0.784,0.792,0.778,84324980,6630869967.0,1.82,1.69,0.013,10.85
2025-09-11,0.777,0.788,0.788,0.771,90746812,7076248540.0,2.17,0.51,0.004,11.68
2025-09-12,0.798,0.795,0.803,0.795,70958785,5669118904.0,1.02,0.89,0.007,9.13
2025-09-15,0.796,0.801,0.809,0.795,60352671,4849013320.0,1.76,0.75,0.006,7.77
2025-09-16,0.806,0.811,0.813,0.799,69063692,5570544371.0,1.75,1.25,0.01,8.89
2025-09-17,0.815,0.843,0.844,0.814,103667172,8613697354.0,3.7,3.95,0.032,13.34
2025-09-18,0.843,0.829,0.858,0.819,167696324,14110879641.0,4.63,-1.66,-0.014,21.59
2025-09-19,0.835,0.832,0.846,0.827,99549269,8320475104.0,2.29,0.36,0.003,12.81
2025-09-22,0.831,0.833,0.836,0.825,87711789,7281696469.0,1.32,0.12,0.001,11.29
2025-09-23,0.834,0.818,0.835,0.81,95294165,7800028641.0,3.0,-1.8,-0.015,12.27
2025-09-24,0.814,0.838,0.84,0.812,86896865,7203257716.0,3.42,2.44,0.02,11.19
2025-09-25,0.838,0.848,0.857,0.838,87556173,7420434842.0,2.27,1.19,0.01,11.27
2025-09-26,0.839,0.835,0.846,0.834,63184139,5308326382.0,1.42,-1.53,-0.013,8.13
2025-09-29,0.83,0.841,0.842,0.829,71239513,5959414508.0,1.56,0.72,0.006,9.17
2025-09-30,0.843,0.858,0.858,0.842,76030691,6453599647.0,1.9,2.02,0.017,9.79
2025-10-09,0.867,0.86,0.878,0.853,108577668,9404959893.0,2.91,0.23,0.002,13.98
2025-10-10,0.85,0.833,0.85,0.83,78242841,6576844293.0,2.33,-3.14,-0.027,10.07
2025-10-13,0.809,0.812,0.824,0.797,126721266,10267434035.0,3.24,-2.52,-0.021,16.31
2025-10-14,0.821,0.79,0.825,0.786,125289138,10087840364.0,4.8,-2.71,-0.022,16.13
2025-10-15,0.799,0.807,0.808,0.791,92182474,7378842789.0,2.15,2.15,0.017,11.87
2025-10-16,0.804,0.796,0.809,0.791,79646972,6369782160.0,2.23,-1.36,-0.011,10.25
2025-10-17,0.797,0.77,0.798,0.769,93592252,7305143500.0,3.64,-3.27,-0.026,12.05
2025-10-20,0.792,0.788,0.796,0.783,82309631,6495179880.0,1.69,2.34,0.018,10.6
2025-10-21,0.8,0.805,0.812,0.797,65908148,5310132863.0,1.9,2.16,0.017,8.48
2025-10-22,0.794,0.789,0.795,0.782,66263265,5230466869.0,1.61,-1.99,-0.016,8.53
2025-10-23,0.783,0.795,0.797,0.775,93028845,7293620906.0,2.79,0.76,0.006,11.98
2025-10-24,0.803,0.803,0.806,0.798,67929710,5446770545.0,1.01,1.01,0.008,8.74
2025-10-27,0.818,0.819,0.82,0.811,71150583,5808321695.0,1.12,1.99,0.016,9.16
2025-10-28,0.822,0.809,0.822,0.808,67549182,5507846970.0,1.71,-1.22,-0.01,8.7
2025-10-29,0.813,0.817,0.818,0.811,26521683,2157955767.0,0.87,0.99,0.008,3.41
2025-10-30,0.815,0.797,0.816,0.796,106212287,8559157997.0,2.45,-2.45,-0.02,13.67
2025-10-31,0.797,0.787,0.799,0.787,65281326,5172622121.0,1.51,-1.25,-0.01,8.4
2025-11-03,0.789,0.789,0.791,0.778,69001468,5419066064.0,1.65,0.25,0.002,8.88
2025-11-04,0.786,0.777,0.793,0.772,69122259,5409723490.0,2.66,-1.52,-0.012,8.9
2025-11-05,0.763,0.769,0.773,0.755,89222168,6809306075.0,2.32,-1.03,-0.008,11.49
2025-11-06,0.773,0.785,0.786,0.769,59336005,4620370274.0,2.21,2.08,0.016,7.64
2025-11-07,0.78,0.775,0.783,0.773,50812367,3948776862.0,1.27,-1.27,-0.01,6.54
2025-11-10,0.779,0.784,0.785,0.771,56248762,4376515005.0,1.81,1.16,0.009,7.24
2025-11-11,0.79,0.783,0.792,0.778,49154615,3856561149.0,1.79,-0.13,-0.001,6.33
2025-11-12,0.786,0.788,0.793,0.78,56689245,4454589126.0,1.66,0.64,0.005,7.3
2025-11-13,0.781,0.795,0.798,0.779,71236274,5589192400.0,2.41,0.89,0.007,9.17
2025-11-14,0.778,0.772,0.782,0.771,66716831,5180596295.0,1.38,-2.89,-0.023,8.59
2025-11-17,0.766,0.761,0.774,0.759,61790324,4728577996.0,1.94,-1.42,-0.011,7.95
2025-11-18,0.755,0.746,0.761,0.745,75010392,5643824564.0,2.1,-1.97,-0.015,9.66
2025-11-19,0.751,0.742,0.753,0.739,64239604,4786097517.0,1.88,-0.54,-0.004,8.27
2025-11-20,0.748,0.733,0.75,0.731,91982351,6788673506.0,2.56,-1.21,-0.009,11.84
2025-11-21,0.722,0.719,0.726,0.711,136189316,9796120809.0,2.05,-1.91,-0.014,17.53
2025-11-24,0.724,0.732,0.737,0.717,96987093,7060004689.0,2.78,1.81,0.013,12.48
2025-11-25,0.744,0.737,0.75,0.736,78862117,5865884517.0,1.91,0.68,0.005,10.15
2025-11-26,0.744,0.743,0.748,0.74,55287481,4112065703.0,1.09,0.81,0.006,7.12
2025-11-27,0.741,0.737,0.749,0.736,60221188,4469573500.0,1.75,-0.81,-0.006,7.75
2025-11-28,0.74,0.739,0.741,0.734,43163613,3186518016.0,0.95,0.27,0.002,5.56
2025-12-01,0.739,0.743,0.746,0.735,60690376,4498076215.0,1.49,0.54,0.004,7.81
2025-12-02,0.746,0.739,0.749,0.737,45006731,3343027624.0,1.62,-0.54,-0.004,5.79
2025-12-03,0.737,0.728,0.737,0.726,53133462,3882837291.0,1.49,-1.49,-0.011,6.84
2025-12-04,0.729,0.737,0.737,0.724,61381362,4487376501.0,1.79,1.24,0.009,7.9
2025-12-05,0.733,0.746,0.747,0.73,58536277,4323354590.0,2.31,1.22,0.009,7.54
2025-12-08,0.747,0.747,0.751,0.744,49778173,3719444177.0,0.94,0.13,0.001,6.41
2025-12-09,0.745,0.733,0.747,0.73,45641768,3363581889.0,2.28,-1.87,-0.014,5.88
2025-12-10,0.73,0.733,0.735,0.723,55803579,4065955784.0,1.64,0.0,0.0,7.18
2025-12-11,0.737,0.727,0.739,0.726,41917097,3066302318.0,1.77,-0.82,-0.006,5.4
2025-12-12,0.733,0.74,0.741,0.729,54068284,3976320671.0,1.65,1.79,0.013,6.96
2025-12-15,0.732,0.724,0.733,0.723,54508484,3968475857.0,1.35,-2.16,-0.016,7.02
2025-12-16,0.719,0.708,0.72,0.702,67710236,4796913576.0,2.49,-2.21,-0.016,8.72
2025-12-17,0.708,0.715,0.718,0.706,56623453,4026988574.0,1.69,0.99,0.007,7.29
2025-12-18,0.708,0.706,0.712,0.704,50170105,3548407993.0,1.12,-1.26,-0.009,6.46
2025-12-19,0.713,0.719,0.721,0.711,65559470,4699046570.0,1.42,1.84,0.013,8.44
2025-12-22,0.722,0.722,0.727,0.72,35801062,2590001197.0,0.97,0.42,0.003,4.61
2025-12-23,0.724,0.718,0.724,0.715,34079086,2453763717.0,1.25,-0.55,-0.004,4.39
2025-12-24,0.719,0.718,0.723,0.717,28105942,2023143350.0,0.84,0.0,0.0,3.62
2025-12-25,0.718,0.719,0.72,0.718,10194856,732695364.0,0.28,0.14,0.001,1.31
2025-12-26,0.719,0.724,0.724,0.719,20964467,1513541942.0,0.7,0.7,0.005,2.7
2025-12-29,0.724,0.719,0.733,0.718,58100485,4223953595.0,2.07,-0.69,-0.005,7.48
2025-12-30,0.717,0.727,0.728,0.717,44761723,3237533387.0,1.53,1.11,0.008,5.76
2025-12-31,0.724,0.718,0.726,0.717,37629601,2708213430.0,1.24,-1.24,-0.009,4.84
2026-01-05,0.742,0.745,0.748,0.737,75707147,5631179830.0,1.53,3.76,0.027,9.75
2026-01-06,0.75,0.759,0.761,0.75,84498509,6398431783.0,1.48,1.88,0.014,10.88
2026-01-07,0.755,0.745,0.755,0.741,72059250,5377250859.0,1.84,-1.84,-0.014,9.28
2026-01-08,0.743,0.738,0.744,0.734,55130813,4072798953.0,1.34,-0.94,-0.007,7.1
2026-01-09,0.742,0.74,0.745,0.736,57651462,4266593843.0,1.22,0.27,0.002,7.42
2026-01-12,0.742,0.756,0.758,0.739,81917464,6131429472.0,2.57,2.16,0.016,10.54
2026-01-13,0.772,0.757,0.776,0.755,86217101,6601423562.0,2.78,0.13,0.001,11.1
2026-01-14,0.761,0.764,0.771,0.755,124373485,9492377858.0,2.11,0.92,0.007,16.01
2026-01-15,0.758,0.754,0.765,0.75,79912773,6034206958.0,1.96,-1.31,-0.01,10.29
2026-01-16,0.76,0.751,0.763,0.75,57762689,4358742662.0,1.72,-0.4,-0.003,7.44
2026-01-19,0.746,0.744,0.751,0.743,44098289,3288849321.0,1.07,-0.93,-0.007,5.68
2026-01-20,0.743,0.735,0.745,0.732,73956375,5454793038.0,1.75,-1.21,-0.009,9.52
2026-01-21,0.729,0.74,0.74,0.729,57835704,4257626341.0,1.5,0.68,0.005,7.44
2026-01-22,0.747,0.742,0.75,0.739,47925633,3555849588.0,1.49,0.27,0.002,6.17
2026-01-23,0.749,0.747,0.751,0.743,52468476,3918561805.0,1.08,0.67,0.005,6.75
2026-01-26,0.747,0.738,0.747,0.734,54122371,3991291894.0,1.74,-1.2,-0.009,6.97
2026-01-27,0.739,0.743,0.743,0.733,54320530,4015029882.0,1.36,0.68,0.005,6.99
2026-01-28,0.745,0.757,0.758,0.743,81402414,6113668656.0,2.02,1.88,0.014,10.48
2026-01-29,0.752,0.749,0.759,0.745,94806881,7129508376.0,1.85,-1.06,-0.008,12.2
2026-01-30,0.745,0.737,0.747,0.735,55291173,4087936723.0,1.6,-1.6,-0.012,7.12
2026-02-02,0.727,0.707,0.727,0.705,100676908,7197483350.0,2.99,-4.07,-0.03,12.96
2026-02-03,0.716,0.706,0.718,0.688,119476880,8382504596.0,4.24,-0.14,-0.001,15.38
2026-02-04,0.697,0.696,0.699,0.688,84966868,5884646268.0,1.56,-1.42,-0.01,10.94
2026-02-05,0.684,0.692,0.693,0.681,90019764,6170366330.0,1.72,-0.57,-0.004,11.59
2026-02-06,0.681,0.686,0.693,0.679,94502449,6491411932.0,2.02,-0.87,-0.006,12.16
2026-02-09,0.699,0.698,0.7,0.692,71799778,4994365078.0,1.17,1.75,0.012,9.24
2026-02-10,0.699,0.698,0.705,0.696,63932809,4476677866.0,1.29,0.0,0.0,8.23
2026-02-11,0.699,0.703,0.705,0.697,58203982,4086746521.0,1.15,0.72,0.005,7.49
2026-02-12,0.699,0.692,0.7,0.689,75130709,5203060507.0,1.56,-1.56,-0.011,9.67
2026-02-13,0.681,0.688,0.689,0.68,84025519,5743346114.0,1.3,-0.58,-0.004,10.82
2026-02-24,0.682,0.672,0.683,0.671,71644260,4825719640.0,1.74,-2.33,-0.016,9.22
2026-02-25,0.676,0.67,0.677,0.668,61737681,4148463846.0,1.34,-0.3,-0.002,7.95
2026-02-26,0.671,0.652,0.672,0.65,92318860,6070757385.0,3.28,-2.69,-0.018,11.88
2026-02-27,0.649,0.654,0.656,0.646,78167373,5093031528.0,1.53,0.31,0.002,10.06
2026-03-02,0.642,0.635,0.645,0.631,115114143,7335136941.0,2.14,-2.91,-0.019,14.82
2026-03-03,0.638,0.622,0.639,0.619,134998452,8487475365.0,3.15,-2.05,-0.013,17.38
2026-03-04,0.615,0.612,0.625,0.608,141537904,8704014957.0,2.73,-1.61,-0.01,18.22
2026-03-05,0.623,0.612,0.624,0.608,126038436,7779804532.0,2.61,0.0,0.0,16.22
2026-03-06,0.612,0.63,0.633,0.612,120463568,7528238315.0,3.43,2.94,0.018,15.51
2026-03-09,0.61,0.626,0.63,0.608,138678565,8589039555.0,3.49,-0.63,-0.004,17.85
2026-03-10,0.637,0.639,0.641,0.63,103573025,6597607357.0,1.76,2.08,0.013,13.33
2026-03-11,0.644,0.64,0.648,0.637,88061799,5658813361.0,1.72,0.16,0.001,11.34
2026-03-12,0.637,0.637,0.645,0.631,73454906,4679575492.0,2.19,-0.47,-0.003,9.46
2026-03-13,0.634,0.633,0.64,0.631,69179994,4398651250.0,1.41,-0.63,-0.004,8.91
2026-03-16,0.635,0.652,0.653,0.628,108520735,6969856281.0,3.95,3.0,0.019,13.97
2026-03-17,0.654,0.648,0.664,0.646,110825358,7268078302.0,2.76,-0.61,-0.004,14.27
2026-03-18,0.651,0.649,0.651,0.641,93637199,6050893185.0,1.54,0.15,0.001,12.05
2026-03-19,0.636,0.636,0.644,0.634,78335873,4997851896.0,1.54,-2.0,-0.013,10.08
2026-03-20,0.63,0.618,0.635,0.617,98747157,6180298288.0,2.83,-2.83,-0.018,12.71
2026-03-23,0.608,0.596,0.612,0.593,129416547,7806494917.0,3.07,-3.56,-0.022,16.66
2026-03-24,0.605,0.609,0.611,0.596,108846825,6560837428.0,2.52,2.18,0.013,14.01
2026-03-25,0.618,0.62,0.628,0.611,131364502,8141476846.0,2.79,1.81,0.011,16.91
2026-03-26,0.62,0.608,0.624,0.606,73794780,4523838939.0,2.9,-1.94,-0.012,9.5
2026-03-27,0.604,0.61,0.615,0.601,91041670,5539911750.0,2.3,0.33,0.002,11.72
2026-03-30,0.593,0.598,0.602,0.59,107883675,6426134158.0,1.97,-1.97,-0.012,13.89
2026-03-31,0.599,0.591,0.603,0.589,97273403,5793409416.0,2.34,-1.17,-0.007,12.52
2026-04-01,0.603,0.605,0.606,0.597,98062805,5898894884.0,1.52,2.37,0.014,12.62
2026-04-02,0.599,0.59,0.6,0.588,81779090,4846189409.0,1.98,-2.48,-0.015,10.53
2026-04-03,0.594,0.588,0.595,0.588,23870587,1410801292.0,1.19,-0.34,-0.002,3.07
2026-04-07,0.589,0.591,0.594,0.589,17570060,1039171727.0,0.85,0.51,0.003,2.26
2026-04-08,0.608,0.62,0.62,0.606,123342585,7561967080.0,2.37,4.91,0.029,15.88
2026-04-09,0.614,0.61,0.616,0.609,63627554,3892342575.0,1.13,-1.61,-0.01,8.19
2026-04-10,0.612,0.612,0.621,0.611,82656274,5089239276.0,1.64,0.33,0.002,10.64
2026-04-13,0.607,0.607,0.611,0.604,56022265,3404281904.0,1.14,-0.82,-0.005,7.21
2026-04-14,0.615,0.61,0.616,0.605,66923152,4086204745.0,1.81,0.49,0.003,8.61
2026-04-15,0.621,0.618,0.625,0.616,71168358,4415924371.0,1.48,1.31,0.008,9.16
2026-04-16,0.625,0.638,0.639,0.624,82203465,5196797379.0,2.43,3.24,0.02,10.58
2026-04-17,0.635,0.632,0.637,0.629,44222122,2796441778.0,1.25,-0.94,-0.006,5.69
2026-04-20,0.635,0.638,0.641,0.632,61372645,3907991460.0,1.42,0.95,0.006,7.9
2026-04-21,0.638,0.634,0.639,0.63,42417567,2688968375.0,1.41,-0.63,-0.004,5.46
2026-04-22,0.63,0.625,0.63,0.622,52825734,3299056785.0,1.26,-1.42,-0.009,6.8
2026-04-23,0.625,0.614,0.625,0.611,65963523,4058173253.0,2.24,-1.76,-0.011,8.49
2026-04-24,0.609,0.617,0.619,0.603,75281289,4599455568.0,2.61,0.49,0.003,9.69
2026-04-27,0.619,0.621,0.626,0.616,51865350,3223958948.0,1.62,0.65,0.004,6.68
2026-04-28,0.618,0.61,0.621,0.607,51598468,3167797670.0,2.25,-1.77,-0.011,6.64
